Gene Profile Size	Taxon Profile Size	Semantic similarity
18	11	0.071116756
18	16	0.710329984
18	18	0.206974447
18	7	0.151555772
18	11	0.25571439
18	20	0.206974447
18	31	0.206974447
18	16	0.678264815
18	31	0.304454333
18	38	0.398579163
18	322	0.692692247
18	6	0.151555772
18	2	0.046096415
18	2	0.065285297
18	14	0.669098904
18	17	0.096137097
18	65	0.669098904
18	8	0.046096415
18	45	0.781585806
18	12	0.071116756
18	2	0.03675855
18	7	0.071116756
18	7	0.304454333
18	26	0.196576465
18	2	0.03675855
18	2	0.03675855
18	112	0.765988495
18	28	0.206974447
18	2	0.065285297
18	24	0.206974447
18	2	0.096137097
18	877	0.701858158
18	2	0
18	226	0.637655051
18	105	0.186178482
18	15	0.13473435
18	6	0.043756276
18	5	0.046096415
18	8	0.071116756
18	17	0.190153025
18	12	0.093714435
18	4	0.046096415
18	23	0.190153025
18	5	0.071116756
18	50	0.654671473
18	6	0.190153025
18	48	0.179755043
18	5	0.046096415
18	90	0.304454333
18	110	0.492703993
18	5	0.096137097
18	22	0.173331603
18	2	0.03675855
18	14	0.479562903
18	2	0.046096415
18	128	0.190153025
18	39	0.206974447
18	32	0.13473435
18	2	0.021789908
18	102	0.179755043
11	96	0.576529604
10	54	0.36159824
10	2	0.040264956
10	22	0.046096415
10	2	0.040264956
10	7	0.126535431
10	43	0.246793765
11	46	0.209595147
10	14	0.203847327
11	9	0.246793765
11	4	0.152324075
10	10	0.144106846
11	43	0.293316329
11	4	0.209595147
11	21	0.492894679
10	21	0.226884106
11	27	0.284976959
11	60	0.361377476
11	35	0.254914085
11	21	0.246793765
10	4	0.046096415
10	21	0.206974447
10	22	0.206974447
10	8	0.126535431
11	19	0.236314776
11	246	0.466541154
10	151	0.389831716
10	8	0.043758171
10	5	0.037926712
10	28	0.226884106
11	3	0.173331603
11	536	1.118126101
10	12	0.36159824
10	5	0.037926712
11	445	1.084352862
10	13	0.034433497
10	128	0.415066033
10	6	0.046096415
10	9	0.126535431
11	166	1.005413032
11	228	0.979937438
10	228	0.513108114
10	248	0.602076522
11	317	0.827167311
11	41	0.564690106
10	85	0.245975703
11	68	0.865947803
11	44	0.588369102
10	12	0.284976959
10	10	0.037926712
11	87	0.845277405
10	4	0.284976959
11	77	0.865947803
11	108	1.032112185
10	11	0.284976959
10	26	0.206974447
11	502	0.865947803
10	724	0.513108114
10	13	0.284976959
11	110	0.770369795
11	592	1.081903462
11	21	0.3016557
11	22	0.293316329
10	34	1.132973865
10	7	0.116137449
11	45	0.538336581
10	2	0.034433497
10	23	0.126535431
10	2	0.034433497
10	11	0.046096415
10	4	0.034433497
10	21	0.116137449
11	11	0.751266815
10	50	0.481837381
11	11	0.492894679
10	122	0.348600636
10	55	0.284976959
11	385	0.564690106
10	28	0.226884106
11	72	0.274005682
10	14	0.36159824
11	6	0.260314904
11	55	0.3016557
11	57	0.254914085
11	17	0.421099252
11	17	0.564690106
11	3	0
10	2	0.046096415
11	60	0.602142266
11	24	0.821230261
11	2	0.209595147
10	3	0.311368347
11	2	0.152324075
10	66	0.284976959
11	300	0.602076522
11	28	0.3016557
10	103	0.265885362
11	2	0.209595147
10	2	0.034433497
10	2	0.034433497
18	96	0.25571439
18	157	0.415037499
18	162	0.359745916
18	2	0.126535431
18	1029	0.669098904
18	506	0.45842185
18	28	0.304454333
18	4	0.096137097
18	105	0.492703993
18	14	0.13473435
18	146	0.492703993
18	25	0.173331603
18	4	0.065285297
18	46	0.206974447
18	87	0.206974447
18	8	0.13473435
18	60	0.398579163
18	6	0.206974447
18	16	0.173331603
18	11	0.071116756
18	18	0.173331603
18	39	0.25571439
18	92	0.424139706
18	6	0.071116756
18	10	0.173331603
18	109	0.683526335
18	52	0.206974447
18	372	0.492703993
18	506	0.781585806
18	70	0.669098904
18	113	0.683526335
18	40	0.692692247
18	9	0.151555772
18	120	0.62322762
18	233	0.62322762
18	378	0.746954475
18	230	0.692692247
18	19	0.398579163
18	25	0.173331603
18	606	0.797183117
18	68	0.654671473
18	6	0.260138402
18	8	0.173331603
18	98	0.692692247
18	64	0.727920455
18	247	0.714889306
18	1239	0.727920455
18	17	0.479562903
18	2	0.046096415
18	17	0.151555772
18	26	0.683526335
18	23	0.25571439
18	110	0.654671473
18	21	0.096137097
18	19	0.710329984
18	17	0.304454333
18	8	0.096137097
18	200	0.724757415
18	24	0.238892968
18	14	0.173331603
18	34	0.196576465
18	30	0.25571439
18	2	0.096137097
18	179	0.683526335
18	45	0.678264815
18	2	0.375404285
18	131	0.492703993
18	361	0.654671473
18	103	0.54224388
18	17	0.190153025
18	234	0.765988495
18	68	0.591783767
18	6	0.041427482
18	9	0.096137097
18	45	0.151555772
18	63	0.304454333
18	11	0.683526335
18	253	0.692692247
18	55	0.179755043
18	165	0.304454333
18	10	0.03675855
18	55	0.398579163
18	16	0.13473435
18	96	0.196576465
18	14	0.096137097
18	2	0.173331603
18	14	0.046096415
18	38	0.359745916
18	10	0.13473435
18	25	0.304454333
18	90	0.683526335
18	2	0.065285297
18	4	0.03675855
18	168	0.359745916
18	19	0.173331603
18	187	0.683526335
18	32	0.683526335
18	103	0.492703993
18	400	0.733923327
18	73	0.669098904
32	157	0.777628542
32	25	0.376245016
32	7	0.714889306
32	28	1.712970113
32	9	0.865799729
32	7	0.933504588
32	17	2.129448662
32	11	1.558242871
32	2	0.341339401
32	44	2.010143196
32	6	0.865799729
32	275	2.183636743
32	16	2.064955442
32	8	0.825602839
32	2	0.607342653
32	4	1.886618201
32	4	1.598637438
32	22	2.230979509
32	19	1.986516476
32	26	2.204358499
32	372	2.220135493
32	332	0.933504588
32	181	0.651104858
32	3	0.342066829
32	151	0.651109255
32	3	0.446411718
32	166	0.652888165
32	38	0.422619479
32	203	0.534805826
32	2829	0.829157237
32	6	0.424139706
32	2	0.173331603
32	233	0.654671473
32	19	0.422619479
32	34	0.388070452
32	11	0.235004426
32	789	0.849358582
32	68	0.629888372
32	43	0.642279922
32	25	0.421099252
32	139	0.605523823
32	60	0.421099252
32	17	0.304454333
32	16	0.388070452
32	2	0.046096415
32	65	0.421099252
32	28	0.304454333
32	2	0.199140789
32	117	0.502311321
32	2	0.126535431
32	4	0.284976959
32	14	0.206974447
32	185	0.45490196
32	65	0.617706097
32	517	0.849358582
32	25	0.590076434
32	45	0.714889306
32	2	0.294715646
32	62	0.421099252
32	206	0.588369102
32	2	0.151555772
32	9	0.178602818
32	24	0.545340211
32	4	0.314036849
32	11	0.08411436
32	2	0.040264956
32	2	0.046096415
32	92	0.558092091
32	19	1.89503044
32	157	0.727920455
32	14	0.994429063
32	16	0.935171827
32	10	1.524995165
32	6	0.206974447
32	178	1.568053037
32	55	1.955330951
32	6	0.260314904
32	8	0.395018106
32	12	0.322896867
32	42	1.676258335
32	2	2.064955442
32	4	1.821029859
32	23	2.183636743
32	7	1.869963286
32	50	1.518467089
32	6	1.882436464
32	20	0.303055017
32	2	1.937843524
32	59	0.424139706
32	2	0.245975703
32	32	1.869963286
32	2	1.518467089
32	22	2
32	2	0.245975703
32	64	1.694614224
32	187	1.661849119
32	32	0.791294533
32	4	0.096137097
32	179	1.669026766
32	32	1.524995165
23	22	0.38248495
23	4	0.071116756
23	157	0.392868973
23	22	0.096137097
23	25	0.071116756
23	7	0.096137097
23	28	0.3232876
23	4	0.210062684
23	2	0.071116756
23	16	0.397003576
23	20	0.265885362
23	11	0.071116756
23	10	0.190153025
23	87	0.397003576
23	8	0.096137097
23	2	0.13473435
23	35	0.206974447
23	86	0.479992941
23	71	0.36159824
23	22	0.186178482
23	148	0.486348467
23	52	0.36159824
23	314	0.479992941
23	3	0.411444938
23	60	0.502343524
23	114	0.511983055
23	38	0.502343524
23	357	0.495899332
23	18	0.44299265
23	135	0.44299265
23	22	0.196576465
23	230	0.647547038
23	34	0.492703993
23	25	0.479992941
23	52	0.479992941
23	55	0.36159824
23	84	0.479992941
23	85	0.551883411
23	148	0.551883411
23	12	0.36159824
23	10	0.096137097
23	11	0.36159824
23	49	0.479992941
23	171	0.492703993
23	65	0.479992941
23	355	0.503941194
23	117	0.492703993
23	6	0.479992941
23	6	0.363393353
23	26	0.502343524
23	58	0.36159824
23	110	0.502343524
23	47	0.401497968
23	453	0.602076522
23	55	0.492703993
23	14	0.495987998
23	34	0.502343524
23	48	0.226884106
23	63	0.452066324
23	9	0.3232876
23	2	0.096137097
23	48	0.335603032
23	361	0.486348467
23	12	0.071116756
23	78	0.392868973
23	54	0.635293451
23	112	0.551883411
23	4	0.36159824
23	62	0.479992941
23	2	0.126535431
23	47	0.420795591
23	10	0.096137097
23	2	0.096137097
23	63	0.392868973
23	14	0.094925766
23	157	0.452066324
23	15	0.190153025
23	72	0.335603032
23	70	0.265885362
23	165	0.486348467
23	261	0.479992941
23	103	0.486348467
23	14	0.173331603
23	22	0.265885362
23	42	0.186178482
23	23	0.284976959
23	7	0.206974447
23	157	0.397003576
23	11	0.13473435
23	38	0.492703993
23	5	0.046096415
23	223	0.669098904
23	4	0.109714009
23	56	0.226884106
23	23	0.427151117
23	40	0.284976959
23	2	0.206974447
23	24	0.3232876
23	12	0.284976959
23	103	0.551883411
5	11	0.284976959
5	157	0.190557028
5	120	0.094925766
5	46	0.094925766
5	10	0.096137097
5	2	0.096137097
5	2	0.382994248
5	25	0.065285297
5	11	0.065285297
5	275	0.190557028
5	10	0.048068549
5	48	0.096137097
5	27	0.096137097
5	8	0.065285297
5	2	0.382994248
5	21	0.096137097
5	86	0.190557028
5	4	0.096137097
5	92	0.190557028
5	27	0.190557028
5	10	0.096137097
5	372	0.493417558
5	118	0.190557028
5	34	0.096137097
5	332	0.096137097
5	2	0.048068549
5	40	0.093714435
5	14	0.065285297
5	128	0.284976959
5	9	0.159705228
5	35	0.096137097
5	7	0.034433497
5	22	0.065285297
5	230	0.493417558
5	19	0.065285297
5	30	0.096137097
5	606	0.284976959
5	341	0.284976959
5	283	0.096137097
5	10	0.093714435
5	43	0.190557028
5	139	0.279459954
5	77	0.190557028
5	31	0.094925766
5	5	0.034433497
5	9	0.020627381
5	6	0.048068549
5	2	0.034433497
5	13	0.065285297
5	4	0.096137097
5	8	0.065285297
5	14	0.096137097
5	34	0.096137097
5	9	0.096137097
5	20	0.065285297
5	71	0.190557028
5	26	0.034433497
5	3	0.034433497
5	68	0.096137097
5	56	0.065285297
5	24	0.094925766
5	47	0.284976959
5	222	0.284976959
5	12	0.065285297
5	20	0.096137097
5	47	0.051479181
5	12	0.096137097
5	11	0.096137097
5	6	0.065285297
5	122	0.096137097
5	55	0.093714435
5	16	0.190557028
5	4	0.065285297
5	2	0.096137097
5	6	0.034433497
5	57	0.096137097
5	24	0.096137097
5	5	0.096137097
5	96	0.190557028
5	83	0.190557028
5	50	0.284976959
5	42	0.284976959
5	60	0.096137097
5	25	0.094925766
5	376	0.094925766
5	20	0.034433497
5	31	0.096137097
5	11	0.190557028
5	44	0.096137097
5	84	0.096137097
5	10	0.096137097
5	2	0.096137097
5	14	0.065285297
5	66	0.096137097
5	2	0.034433497
5	300	0.096137097
5	168	0.094925766
5	14	0.065285297
5	19	0.034433497
5	128	0.093714435
9	2	0.020627381
9	1058	0.159705228
9	46	0.020627381
9	4	0.034433497
9	2	0.034433497
9	74	0.284976959
9	17	0.034433497
9	43	0.034433497
9	16	0.159705228
9	6	0.034433497
9	11	0.006821266
9	2	0.020627381
9	4	0.020627381
9	39	0.159705228
9	22	0.159705228
9	22	0.029802036
9	10	0.159705228
9	285	0.034433497
9	372	0.159705228
9	314	0.034433497
9	39	0.034433497
9	48	0.159705228
9	2	0.006821266
9	80	0.279459954
9	203	0.282218456
9	2	0.006821266
9	6	0.034433497
9	2	0.020627381
9	7	0.006821266
9	31	0.159705228
9	233	0.034433497
9	22	0.020627381
9	378	0.159705228
9	230	0.159705228
9	52	0.034433497
9	116	0.159705228
9	283	0.034433497
9	789	0.159705228
9	148	0.159705228
9	68	0.284976959
9	43	0.284976959
9	11	0.034433497
9	20	0.159705228
9	27	0.279459954
9	77	0.034433497
9	65	0.034433497
9	16	0.034433497
9	38	0.159705228
9	28	0.029802036
9	355	0.034433497
9	26	0.020627381
9	4	0.020627381
9	34	0.159705228
9	283	0.159705228
9	24	0.034433497
9	9	0.020627381
9	118	0.284976959
9	45	0.182161439
9	36	0.020627381
9	62	0.029802036
9	2	0.020627381
9	73	0.034433497
9	56	0.159705228
9	4	0.006821266
9	2	0.006821266
9	10	0.034433497
9	45	0.034433497
9	63	0.034433497
9	59	0.159705228
9	6	0.020627381
9	165	0.034433497
9	261	0.034433497
9	57	0.034433497
9	16	0.159705228
9	103	0.034433497
9	12	0.015995921
9	42	0.029802036
9	7	0.029802036
9	48	0.159705228
9	5	0.006821266
9	156	0.284976959
9	20	0.029802036
9	31	0.029802036
9	4	0.006821266
9	11	0.029802036
9	59	0.034433497
9	44	0.159705228
9	3	0.006821266
9	2	0.020627381
9	4	0.003410633
9	5	0.020627381
9	2	0.020627381
9	21	0.020627381
9	2	0.020627381
9	4	0.020627381
9	33	0.284976959
9	2	0.020627381
9	187	0.284976959
9	128	0.034433497
9	39	0.159705228
4	162	0.004543925
4	43	0.003410633
4	149	0.003410633
4	1058	0.003410633
4	7	0.003410633
4	4	0.003410633
4	146	0.003410633
4	25	0.003410633
4	44	0.003410633
4	4	0.003410633
4	275	0.003410633
4	8	0.003410633
4	15	0.003410633
4	26	0.003410633
4	11	0.003410633
4	16	0.003410633
4	18	0.003410633
4	6	0.003410633
4	86	0.003410633
4	34	0.003410633
4	27	0.003410633
4	26	0.003410633
4	46	0.003410633
4	181	0.003410633
4	263	0.003410633
4	28	0.003410633
4	3	0.003410633
4	12	0.003410633
4	38	0.003410633
4	80	0.004543925
4	203	0.003410633
4	83	0.003410633
4	113	0.003410633
4	6	0.003410633
4	9	0.003410633
4	85	0.003410633
4	349	0.003410633
4	196	0.004543925
4	233	0.003410633
4	22	0.003410633
4	29	0.003410633
4	45	0.003410633
4	34	0.003410633
4	25	0.003410633
4	341	0.003410633
4	85	0.003410633
4	11	0.003410633
4	12	0.003410633
4	19	0.003410633
4	367	0.006821266
4	78	0.003410633
4	49	0.003410633
4	4	0.003410633
4	17	0.003410633
4	5	0.003410633
4	9	0.003410633
4	12	0.003410633
4	322	0.003410633
4	6	0.003410633
4	502	0.003410633
4	16	0.003410633
4	22	0.003410633
4	47	0.003410633
4	4	0.003410633
4	14	0.003410633
4	20	0.003410633
4	2	0.003410633
4	244	0.003410633
4	62	0.003410633
4	82	0.003410633
4	54	0.003410633
4	28	0.003410633
4	11	0.003410633
4	56	0.003410633
4	37	0.003410633
4	77	0.003410633
4	12	0.003410633
4	2	0.003410633
4	6	0.003410633
4	59	0.003410633
4	72	0.004543925
4	18	0.003410633
4	12	0.004543925
4	23	0.003410633
4	7	0.003410633
4	14	0.003410633
4	5	0.003410633
4	97	0.003410633
4	25	0.003410633
4	20	0.003410633
4	90	0.003410633
4	223	0.003410633
4	56	0.004543925
4	22	0.003410633
4	4	0.003410633
4	14	0.003410633
4	2	0.003410633
4	21	0.003410633
4	166	0.003410633
4	64	0.003410633
9	11	0.046096415
35	11	0.304454333
35	157	0.591783767
35	18	0.096137097
35	25	0.245975703
35	43	0.452066324
35	149	0.654671473
35	28	0.395733851
9	4	0.040264956
35	10	0.265885362
9	101	0.151555772
35	2	0.071116756
9	44	0.151555772
35	46	0.421099252
35	8	0.304454333
35	60	0.586834744
35	8	0.304454333
35	43	0.329889381
35	6	0.284976959
35	2	0.040264956
35	92	0.663654746
35	8	0.096137097
35	2	0.797183117
9	19	0.071116756
35	11	0.304454333
35	46	0.633510143
35	246	0.560481219
35	314	0.651104858
35	2	0.034433497
35	3	0.424139706
9	83	0.25571439
35	614	0.937843524
35	128	0.727920455
35	4	0.479992941
35	7	0.495987998
35	631	1.016493857
35	228	1.016493857
35	19	0.957668062
35	30	0.564690106
35	45	0.683526335
35	34	0.781585806
35	209	0.993297404
35	11	0.36159824
35	68	0.899255026
35	7	0.452066324
9	25	0.25571439
35	247	0.993297404
9	78	0.591783767
35	1239	1.118126101
35	49	0.652888165
35	17	0.538336581
35	108	0.746954475
35	17	0.564690106
35	26	0.781585806
35	724	0.937843524
9	17	0.096137097
35	15	0.294715646
9	17	0.096137097
9	38	0.046096415
35	129	0.701858158
35	9	0.479992941
35	12	0.37036845
9	36	0.096137097
35	131	0.615915429
35	62	0.503941194
35	45	0.564690106
35	2	0.020627381
9	54	0.304454333
35	72	0.603849598
35	2	0.034433497
35	234	0.797183117
35	13	0.583383314
9	24	0.186178482
35	62	0.603849598
9	11	0.046096415
35	2	0.034433497
9	45	0.046096415
9	50	0.206974447
35	877	0.678082177
35	226	0.578236936
35	16	0.422619479
9	15	0.093714435
35	10	0.304454333
35	14	0.36159824
35	57	0.37036845
35	42	0.329889381
35	23	0.37036845
35	6	0.246793765
35	41	0.317171857
35	11	0.284286344
35	223	0.652888165
35	56	0.422619479
35	32	0.365983345
9	4	0.034433497
35	4	0.034433497
9	13	0.071116756
35	166	0.502343524
35	32	0.615915429
35	4	0.071116756
35	39	0.486348467
9	22	0.046096415
9	4	0.046096415
9	22	0.094925766
9	25	0.046096415
9	10	0.041427482
9	43	0.14115779
9	146	0.186178482
9	25	0.071116756
9	89	0.151555772
9	275	0.186178482
9	4	0.065285297
9	87	0.096137097
9	6	0.071116756
9	35	0.046096415
9	46	0.046096415
9	21	0.096137097
9	71	0.14115779
9	21	0.096137097
9	35	0.151555772
9	34	0.093714435
9	10	0.096137097
9	332	0.479562903
9	181	0.25571439
9	80	0.196576465
9	203	0.304454333
9	445	0.304454333
9	10	0.096137097
9	74	0.200295715
9	135	0.196576465
9	60	0.44811905
9	16	0.096137097
9	23	0.151555772
9	34	0.206974447
9	37	0.25571439
9	317	0.44811905
9	52	0.25571439
9	24	0.094925766
9	48	0.25571439
9	18	0.14115779
9	7	0.046096415
9	8	0.046096415
9	5	0.096137097
9	367	0.805001212
9	64	0.44811905
9	15	0.046096415
9	20	0.093714435
9	65	0.186178482
9	11	0.096137097
9	12	0.096137097
9	117	0.25571439
9	724	0.843391829
9	23	0.25571439
9	58	0.206974447
9	133	0.151555772
9	200	0.304454333
9	24	0.304454333
9	34	0.654671473
9	444	0.304454333
9	24	0.151555772
9	244	0.206974447
9	46	0.151555772
9	7	0.040264956
9	159	0.591783767
9	26	0.096137097
9	3	0.034433497
9	103	0.304454333
9	32	0.200295715
9	112	0.62322762
9	28	0.151555772
9	222	0.304454333
9	6	0.14115779
9	47	0.186178482
9	12	0.046096415
9	2	0.034433497
9	97	0.094925766
9	122	0.093714435
9	14	0.069905425
9	105	0.096137097
9	72	0.094925766
9	4	0.02645884
9	70	0.046096415
9	165	0.093714435
9	57	0.071116756
9	17	0.071116756
9	8	0.02645884
9	17	0.093714435
9	6	0.02645884
9	5	0.02645884
9	97	0.069905425
9	25	0.069905425
9	4	0.006821266
9	5	0.040264956
9	57	0.151555772
9	33	0.094925766
9	2	0.040264956
9	166	0.093714435
9	64	0.096137097
9	39	0.071116756
9	32	0.040264956
9	2	0.051479181
11	18	0.234955026
11	8	0.188761643
11	2	0.247286053
11	34	0.274005682
11	16	0.293316329
11	98	0.263034406
11	4	0.236314776
11	8	0.173331603
11	10	0.284976959
11	4	0.191463375
11	86	0.293316329
11	71	0.293316329
11	34	0.246793765
11	148	0.361377476
11	285	0.466541154
11	372	0.3016557
11	118	0.3016557
11	48	0.886618201
11	8	0.3016557
11	263	0.899255026
11	114	0.690831136
11	2	0.234955026
11	5	0.110885979
11	40	0.564690106
11	83	0.406819378
11	203	1.118126101
11	37	0.698173111
11	8	0.602076522
11	13	0.927292988
11	85	0.797183117
11	349	1.081903462
11	135	0.602142266
11	196	1.018328055
11	16	0.573127015
11	25	0.615915429
11	34	0.293316329
11	55	0.595222812
11	606	1.115668356
11	116	0.694502123
11	148	0.713046783
11	42	0.65704427
11	25	0.3016557
11	38	0.406819378
11	15	0.253554335
11	1239	1.147976029
11	49	0.698173111
11	27	0.66258602
11	16	1.13059332
11	40	0.771725258
11	16	0.751266815
11	2	0.398480007
11	19	0.886618201
11	55	0.965683606
11	14	0.615915429
11	185	0.965683606
11	283	0.865947803
11	63	0.293316329
11	24	0.284976959
11	12	0.234955026
11	36	0.503941194
11	121	0.635293451
11	244	0.698173111
11	264	0.720469492
11	361	0.698173111
11	12	0.191463375
11	32	0.892936613
11	72	0.591783767
11	112	0.821230261
11	13	0.827167311
11	4	0.602142266
11	81	0.70925661
11	5	0.438115167
11	21	0.602142266
11	20	0.886618201
11	57	1.032112185
11	63	0.576529604
11	4	0.412755288
11	14	0.228194456
11	157	0.731682373
11	16	0.3016557
11	70	0.254914085
11	6	0.261674655
11	18	0.353038105
11	8	0.152324075
11	79	0.608995975
11	83	0.3016557
11	157	0.538336581
11	48	0.254914085
11	15	0.210062684
11	2	0.179755043
11	66	0.3016557
11	97	0.246793765
11	6	0.458785564
11	31	0.588369102
11	22	0.217777704
11	2	0.236314776
11	66	0.466541154
11	57	0.284976959
11	21	0.173331603
11	103	0.361377476
46	22	0.516851561
18	157	0.206974447
18	4	0.071116756
46	43	0.557029788
18	6	0.071116756
18	17	0.096137097
46	52	0.445604216
18	8	0.096137097
46	2	0.096137097
46	43	0.418068376
18	4	0.046096415
18	4	0.13473435
18	8	0.071116756
46	48	0.492703993
18	19	0.13473435
46	109	0.701858158
18	39	0.206974447
18	263	0.654671473
46	263	1.020607196
46	3	0.284976959
18	38	0.781585806
18	94	0.669098904
18	14	0.096137097
18	4	0.375404285
18	349	0.797183117
18	74	0.424139706
18	7	0.096137097
46	70	0.615915429
46	29	0.765988495
18	45	0.669098904
18	41	0.196576465
46	82	0.937843524
18	84	0.669098904
18	11	0.190153025
18	102	0.692692247
18	38	0.843391829
18	39	0.25571439
18	361	0.714889306
18	171	0.701858158
46	60	0.841900659
18	45	0.492703993
18	12	0.096137097
46	58	1.055495113
18	502	0.727920455
18	58	0.206974447
46	21	0.899255026
46	15	0.392223637
18	47	0.350728955
46	14	0.937843524
18	57	0.54224388
46	63	0.521720067
46	30	1.009102207
18	25	0.415037499
46	2	0.635293451
46	25	0.678264815
18	45	0.206974447
18	264	0.692692247
46	48	0.6229019
46	82	0.612447405
18	159	0.765988495
46	2	0.03675855
46	487	1.163135836
46	2	0.03675855
18	13	0.206974447
46	11	0.947860204
18	20	0.43082296
46	20	1.055495113
18	47	0.206974447
46	10	0.37036845
18	12	0.096137097
46	45	0.608979382
46	63	0.765988495
18	4	0.046096415
18	6	0.046096415
46	2	0
18	70	0.190153025
18	261	0.45842185
46	16	0.421099252
46	17	0.462798578
46	14	0.265885362
18	36	0.13473435
46	23	0.427189806
46	157	0.615915429
18	41	0.186178482
46	2	0.335603032
18	13	0.173331603
46	25	0.424139706
18	59	0.724757415
18	2	0.065285297
46	10	0.391348746
18	2	0.046096415
18	4	0.093714435
46	2	0.03675855
18	4	0.03675855
18	300	0.359745916
46	13	0.333026287
18	16	0.096137097
46	2	0.048440355
18	64	0.304454333
46	400	0.933504588
35	54	0.424139706
35	22	0.284976959
35	2	0.452066324
35	46	0.284976959
35	74	0.486348467
35	105	0.503941194
35	146	0.586834744
35	6	0.047268385
35	89	0.492703993
35	18	0.452066324
35	6	0.206974447
35	2	0.034433497
35	8	0.304196003
35	4	0.151555772
35	16	0.265885362
35	35	0.333026287
35	21	0.36159824
35	22	0.304454333
35	4	0.151555772
35	9	0.304454333
35	109	0.663654746
35	118	0.652888165
35	39	0.486348467
35	34	0.421099252
35	48	0.765988495
35	5	0.046096415
35	2	0.040264956
35	28	0.486348467
35	2	0.071116756
35	166	0.937843524
35	87	0.633510143
35	2829	1.163135836
35	15	0.284976959
35	6	0.424139706
35	2	0.190557028
35	40	0.765988495
35	22	0.479992941
35	37	0.714889306
35	177	0.652888165
35	41	0.538336581
35	606	1.03229866
35	341	0.848219072
35	85	0.615915429
35	19	0.495899332
35	87	0.678264815
35	5	0.564690106
35	367	1.263034406
35	65	0.651104858
35	31	0.583383314
35	38	0.608995975
35	6	0.557029788
35	502	1.055495113
35	21	0.511983055
35	2	0.096137097
35	133	0.651104858
35	8	0.36159824
35	453	1.118126101
35	55	0.654671473
35	8	0.365983345
35	24	0.765988495
35	12	0.284976959
35	2	0.034433497
35	121	0.564690106
35	11	0.615915429
35	3	0.035596024
35	487	0.918549275
35	68	0.652888165
35	6	0.041427482
35	18	0.495899332
35	11	0.452066324
35	4	0.36159824
35	6	0.36159824
35	47	0.452066324
35	20	0.479992941
35	2	0
35	385	0.683526335
35	7	0.424139706
35	2	0.096137097
35	72	0.424139706
35	10	0.317171857
35	6	0.046096415
35	43	0.564690106
35	33	0.494414906
35	6	0.452066324
35	24	0.495987998
35	22	0.397254078
35	122	0.652888165
35	5	0.284976959
35	6	0.304196003
35	48	0.365983345
35	58	0.395733851
35	113	0.654671473
35	376	0.503941194
35	3	0.096137097
35	5	0.265885362
35	300	0.494301662
35	2	0.071116756
35	187	0.615915429
35	128	0.415037499
35	2	0.046096415
5	54	0.065285297
5	22	0.093714435
5	2	0.017216749
5	191	0.093714435
5	101	0.190557028
5	4	0.048068549
5	17	0.096137097
5	146	0.190557028
5	15	0.190557028
5	43	0.096137097
5	11	0.190557028
5	16	0.096137097
5	46	0.190557028
5	39	0.190557028
5	22	0.096137097
5	148	0.284976959
5	285	0.190557028
5	151	0.096137097
5	60	0.284976959
5	536	0.279459954
5	203	0.282218456
5	445	0.187798525
5	2829	0.284976959
5	113	0.284976959
5	4	0.279459954
5	40	0.284976959
5	248	0.190557028
5	16	0.034433497
5	378	0.284976959
5	45	0.398997628
5	25	0.065285297
5	25	0.065285297
5	41	0.096137097
5	11	0.065285297
5	7	0.034433497
5	102	0.284976959
5	96	0.493417558
5	8	0.034433497
5	64	0.282218456
5	361	0.284976959
5	171	0.284976959
5	60	0.525482727
5	56	0.096137097
5	6	0.048068549
5	58	0.065285297
5	26	0.065285297
5	133	0.096137097
5	14	0.096137097
5	185	0.096137097
5	34	0.065285297
5	65	0.190557028
5	7	0.284976959
5	361	0.284976959
5	159	0.190557028
5	2	0.017216749
5	73	0.190557028
5	112	0.284976959
5	6	0.034433497
5	9	0.034433497
5	2	0.048068549
5	5	0.048068549
5	62	0.065285297
5	92	0.096137097
5	10	0.096137097
5	2	0.048068549
5	20	0.065285297
5	22	0.096137097
5	4	0.034433497
5	89	0.093714435
5	19	0.094925766
5	14	0.093714435
5	105	0.096137097
5	385	0.284976959
5	7	0.096137097
5	4	0.048068549
5	43	0.284976959
5	69	0.493417558
5	42	0.094925766
5	2	0.096137097
5	23	0.190557028
5	122	0.284976959
5	48	0.096137097
5	28	0.096137097
5	10	0.096137097
5	25	0.094925766
5	97	0.094925766
5	13	0.096137097
5	47	0.065285297
5	37	0.034433497
5	110	0.190557028
5	40	0.096137097
5	5	0.190557028
5	4	0.046857217
5	57	0.190557028
5	4	0.034433497
5	2	0.096137097
5	32	0.493417558
5	179	0.284976959
5	2	0.017216749
5	102	0.096137097
9	157	0.14115779
9	7	0.151555772
9	952	0.206974447
9	2	0.040264956
9	74	0.096137097
9	4	0.02645884
9	2	0.065285297
9	2	0.021789908
9	20	0.046096415
9	7	0.096137097
9	98	0.206974447
9	10	0.096137097
9	6	0.046096415
9	4	0.040264956
9	285	0.094925766
9	6	0.043756276
9	563	0.62322762
9	151	0.304454333
9	114	0.25571439
9	506	0.591783767
9	2	0.051479181
9	2	0.034433497
9	113	0.206974447
9	9	0.040264956
9	9	0.071116756
9	37	0.200295715
9	166	0.304454333
9	54	0.25571439
9	70	0.186178482
9	19	0.151555772
9	10	0.034433497
9	42	0.25571439
9	25	0.071116756
9	177	0.304454333
9	41	0.096137097
9	116	0.196576465
9	85	0.25571439
9	102	0.62322762
